cell_id,latitude,longitude,geology_class,lithology,host_rock,metallogenesis,morphogenesis,fault_distance_km,lineament_distance_km,contact_distance_km,elevation_m,slope_deg,aspect_deg,ndvi,bsi,swir1,swir2,mn_occurrence,synthetic_demo
GRID_1819,21.630964,80.348975,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,0.909,2.907,0.139,384.4,8.26,86.02,0.1461,0.3348,0.2623,0.2311,1,1
GRID_1820,21.424649,79.868291,Granite,Granite,Granite,Other,Mixed Terrain,3.57,2.222,0.507,359.25,3.89,343.38,0.4405,0.4122,0.1441,0.1287,0,1
GRID_1821,21.274834,79.691147,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.866,1.45,1.614,394.17,11.48,228.88,0.6571,0.0157,0.3539,0.1675,1,1
GRID_1822,21.203178,79.707584,Granite,Granite,Granite,Other,Mixed Terrain,7.211,3.629,0.856,559.25,6.0,214.97,0.3968,0.3112,0.2067,0.1527,0,1
GRID_1823,21.622761,80.328,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,6.992,6.081,0.669,339.35,6.93,359.08,0.5397,0.1445,0.4241,0.1371,0,1
GRID_1824,21.758439,79.659451,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,4.738,1.454,1.205,520.91,8.78,220.47,0.6241,0.3153,0.174,0.0753,0,1
GRID_1825,21.647319,79.492683,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,3.065,2.209,0.79,272.83,15.89,232.62,0.4576,0.437,0.166,0.1006,1,1
GRID_1826,21.550757,79.318564,Granite,Granite,Granite,Other,Mixed Terrain,0.326,1.703,1.763,566.08,5.44,16.12,0.4874,0.1838,0.2627,0.2477,0,1
GRID_1827,21.135659,79.85337,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,0.684,8.0,1.902,574.99,5.24,309.26,0.5243,0.0756,0.3029,0.1298,0,1
GRID_1828,21.923215,79.874985,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.205,1.474,2.856,342.98,6.5,349.23,0.3635,-0.0098,0.3292,0.2202,1,1
GRID_1829,21.778907,80.377272,Granite,Granite,Granite,Other,Mixed Terrain,0.931,1.036,1.973,436.71,12.64,345.71,0.3973,-0.1355,0.1708,0.1809,0,1
GRID_1830,21.348899,79.509734,Granite,Granite,Granite,Other,Mixed Terrain,3.139,1.126,0.37,484.73,8.6,79.6,0.2895,0.3832,0.2166,0.1593,0,1
GRID_1831,21.932975,79.733388,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.106,3.661,1.846,378.65,9.5,81.33,0.3524,0.392,0.3706,0.1546,1,1
GRID_1832,21.611599,80.331768,Granite,Granite,Granite,Other,Mixed Terrain,3.109,3.135,0.683,590.03,11.23,131.78,0.5598,0.3216,0.2142,0.1751,0,1
GRID_1833,21.595059,80.353073,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,3.405,2.972,1.311,431.84,12.51,111.68,0.5163,0.138,0.3023,0.22,1,1
GRID_1834,21.735862,79.738456,Granite,Granite,Granite,Other,Mixed Terrain,4.825,3.182,1.527,385.79,5.32,110.02,0.2487,0.2902,0.1074,0.1063,0,1
GRID_1835,21.790004,79.842774,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,5.913,3.179,0.569,436.7,10.09,217.88,0.2778,0.2228,0.1271,0.176,1,1
GRID_1836,21.658007,79.6246,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,2.779,2.15,0.889,367.42,12.61,290.02,0.3368,0.0175,0.3076,0.2031,0,1
GRID_1837,21.208881,80.505577,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,5.824,2.162,0.802,431.78,8.82,337.24,0.2044,0.3408,0.2296,0.2247,1,1
GRID_1838,21.387527,79.366101,Granite,Granite,Granite,Other,Mixed Terrain,1.518,1.099,0.704,391.77,4.72,24.43,0.471,0.2514,0.2929,0.2406,0,1
GRID_1839,21.888871,80.507249,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,2.534,1.402,1.834,363.78,3.94,100.07,0.33,0.2831,0.1961,0.169,0,1
GRID_1840,21.290923,80.157413,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,5.975,3.237,0.156,497.78,9.81,91.8,0.5126,0.2257,0.1241,0.0959,0,1
GRID_1841,21.416342,79.944201,Granite,Granite,Granite,Other,Mixed Terrain,3.114,0.841,0.477,286.14,3.39,128.68,0.5925,0.1987,0.2465,0.2044,0,1
GRID_1842,21.467265,79.245723,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.152,1.799,1.996,579.84,4.75,152.76,0.1623,0.2295,0.1422,0.1729,1,1
GRID_1843,21.473494,79.865835,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,2.228,1.172,1.066,449.58,6.04,140.1,0.33,0.1401,0.2488,0.2523,1,1
GRID_1844,21.620999,79.770847,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,7.534,0.742,0.968,587.01,9.12,342.77,0.1827,0.265,0.1724,0.192,1,1
GRID_1845,21.901614,79.425706,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.374,5.855,2.757,511.77,10.33,157.37,0.136,0.4532,0.2857,0.2529,1,1
GRID_1846,21.304589,80.118973,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.652,2.392,1.195,315.81,5.16,198.57,0.5171,0.2448,0.2211,0.1485,1,1
GRID_1847,21.203276,80.559611,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,10.0,0.969,0.883,436.01,2.81,269.51,0.4638,0.3364,0.2189,0.2529,1,1
GRID_1848,21.26785,79.987064,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,3.472,7.141,1.933,277.41,11.27,261.03,0.3395,0.0147,0.2639,0.1894,0,1
GRID_1849,21.853886,80.200655,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,3.004,0.622,1.814,353.2,10.7,209.87,0.2779,0.2938,0.305,0.2051,1,1
GRID_1850,21.648939,79.295831,Granite,Granite,Granite,Other,Mixed Terrain,1.217,6.121,2.589,418.37,9.88,309.9,0.257,0.2514,0.2528,0.077,1,1
GRID_1851,21.343021,79.784734,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.449,2.057,1.884,370.07,9.5,224.71,0.4582,0.3306,0.3648,0.2466,1,1
GRID_1852,21.793555,79.362902,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.427,0.986,0.498,389.5,6.41,314.91,0.3929,0.1206,0.3619,0.169,0,1
GRID_1853,21.832164,80.057914,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.966,0.585,2.87,373.3,7.29,109.0,0.2866,0.3179,0.1909,0.2097,1,1
GRID_1854,21.819537,80.513875,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,4.265,2.967,0.47,619.47,8.3,47.53,0.4968,0.0793,0.1618,0.1603,1,1
GRID_1855,21.881088,80.126489,Granite,Granite,Granite,Other,Mixed Terrain,4.311,4.454,4.21,440.1,4.63,295.03,0.4752,0.3394,0.1544,0.2491,0,1
GRID_1856,21.314405,79.307524,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,3.298,0.494,2.039,482.99,9.53,137.71,0.2747,0.349,0.3662,0.1936,0,1
GRID_1857,21.741786,79.696533,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,2.162,0.269,2.5,425.6,8.48,234.39,0.3541,0.0252,0.1547,0.1888,1,1
GRID_1858,21.491459,79.970929,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,0.216,2.2,0.395,458.68,7.46,265.43,0.5677,0.231,0.2128,0.2936,1,1
GRID_1859,21.815699,79.764491,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,5.395,1.427,1.948,255.29,11.65,117.62,0.5497,0.1492,0.2408,0.04,1,1
GRID_1860,21.719217,80.367102,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,3.886,2.05,0.392,572.01,7.6,181.86,0.325,0.2482,0.364,0.1554,0,1
GRID_1861,21.75998,80.340539,Granite,Granite,Granite,Other,Mixed Terrain,5.458,1.166,0.874,368.65,10.64,322.17,0.6958,0.1855,0.1483,0.1706,0,1
GRID_1862,21.657738,80.056563,Granite,Granite,Granite,Other,Mixed Terrain,1.245,1.539,0.097,527.39,3.25,316.73,0.402,0.1486,0.3161,0.1303,1,1
GRID_1863,21.250814,79.722841,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,1.477,4.76,0.508,530.7,11.36,269.77,0.5562,0.0985,0.241,0.1999,1,1
GRID_1864,21.563273,79.557471,Granite,Granite,Granite,Other,Mixed Terrain,10.0,2.066,0.264,277.14,10.42,274.59,0.2618,0.3819,0.2311,0.0997,0,1
GRID_1865,21.936969,79.348224,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,0.447,3.659,0.776,434.77,16.65,323.17,0.4056,0.0762,0.2381,0.1021,0,1
GRID_1866,21.89678,79.696857,Granite,Granite,Granite,Other,Mixed Terrain,3.586,0.686,1.291,464.45,14.4,265.08,0.2835,0.1036,0.1907,0.2062,1,1
GRID_1867,21.136698,79.778442,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,4.842,0.642,1.1,439.33,11.75,122.25,0.1654,0.0042,0.2109,0.1251,0,1
GRID_1868,21.240093,80.146152,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.302,4.82,5.061,429.92,5.84,43.48,0.4232,0.2999,0.1893,0.2107,1,1
GRID_1869,21.211969,80.121424,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,2.244,0.907,1.48,392.96,4.46,151.88,0.3775,0.3252,0.1482,0.1441,1,1
GRID_1870,21.717083,79.298151,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,1.886,3.218,1.63,369.32,5.1,31.44,0.6015,0.235,0.1576,0.1297,0,1
GRID_1871,21.795118,79.753363,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,0.703,4.775,1.546,519.93,10.04,41.68,0.3376,0.0722,0.3228,0.1208,1,1
GRID_1872,21.281485,79.45449,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,3.791,1.338,0.699,463.81,13.18,342.06,0.473,-0.0586,0.2155,0.1229,1,1
GRID_1873,21.529975,79.419538,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,0.611,3.237,0.625,445.75,3.16,243.32,0.3651,0.2584,0.287,0.1543,0,1
GRID_1874,21.814598,80.358223,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,2.767,2.917,1.072,293.91,4.63,306.58,0.2743,0.3059,0.2276,0.1321,1,1
GRID_1875,21.722881,79.258681,Granite,Granite,Granite,Other,Mixed Terrain,1.329,0.497,1.145,408.18,8.13,231.44,0.559,0.1086,0.2264,0.1725,1,1
GRID_1876,21.560902,79.786856,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,0.088,1.801,0.954,425.26,3.46,150.67,0.3317,0.1905,0.2347,0.0684,1,1
GRID_1877,21.601796,79.435485,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.445,1.63,2.248,501.47,6.31,9.06,0.3605,-0.04,0.2911,0.1292,0,1
GRID_1878,21.532106,80.431062,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,1.408,1.591,1.829,281.8,12.98,344.1,0.24,0.0694,0.192,0.2549,0,1
GRID_1879,21.352916,79.979857,Granite,Granite,Granite,Other,Mixed Terrain,3.786,1.466,1.327,336.86,10.89,25.54,0.1598,0.2341,0.2292,0.1046,0,1
GRID_1880,21.580269,79.523933,Granite,Granite,Granite,Other,Mixed Terrain,3.831,2.059,0.706,582.89,11.32,219.66,0.5025,0.1653,0.3033,0.1402,0,1
GRID_1881,21.685553,79.903398,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,2.569,2.311,0.422,362.22,4.06,36.79,0.4141,0.2065,0.3159,0.2543,0,1
GRID_1882,21.842324,80.224081,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,1.39,1.991,1.635,272.62,1.02,102.29,0.5769,0.3395,0.344,0.1775,1,1
GRID_1883,21.640848,80.541365,Granite,Granite,Granite,Other,Mixed Terrain,2.542,1.832,1.191,370.66,6.28,66.89,0.5114,0.0061,0.1726,0.0767,1,1
GRID_1884,21.746953,79.508624,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,2.257,1.06,1.632,362.53,0.2,199.34,0.2308,0.2088,0.1952,0.2157,1,1
GRID_1885,21.236061,80.440654,Granite,Granite,Granite,Other,Mixed Terrain,1.57,5.358,2.341,485.35,9.81,319.35,0.4305,0.0848,0.2261,0.2511,0,1
GRID_1886,21.492324,80.508026,Granite,Granite,Granite,Other,Mixed Terrain,4.799,0.05,0.339,484.3,10.99,228.82,0.4243,0.1555,0.1479,0.1785,0,1
GRID_1887,21.107932,80.482989,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,0.7,2.24,1.838,347.6,4.86,239.11,0.5918,0.2206,0.3011,0.1465,0,1
GRID_1888,21.309677,80.08958,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.163,1.063,0.316,397.79,10.33,327.22,0.6273,0.0028,0.2602,0.0755,1,1
GRID_1889,21.717492,80.081749,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,5.181,2.072,1.993,475.64,10.31,269.79,0.1534,0.0886,0.2292,0.1509,1,1
GRID_1890,21.943038,79.764495,Granite,Granite,Granite,Other,Mixed Terrain,1.788,0.579,1.137,478.49,3.52,311.74,0.6058,0.1221,0.3121,0.1052,0,1
GRID_1891,21.184301,80.253357,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,3.248,6.1,1.311,342.06,6.4,149.9,0.5843,0.2356,0.1871,0.1795,0,1
GRID_1892,21.44127,79.943812,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,2.872,6.042,2.257,351.45,6.13,311.53,0.3001,0.3341,0.319,0.2297,0,1
GRID_1893,21.78006,80.148413,Granite,Granite,Granite,Other,Mixed Terrain,2.839,3.304,0.293,609.89,11.73,232.51,0.4227,-0.054,0.3619,0.1207,0,1
GRID_1894,21.27343,79.799841,Sausar Group,Mica Schist,Mica Schist,Stratiform/Stratabound,Metamorphic Terrain,1.567,1.901,0.083,407.92,10.93,48.82,0.0935,0.0865,0.2615,0.2211,1,1
GRID_1895,21.571822,80.224095,Granite,Granite,Granite,Other,Mixed Terrain,0.816,1.11,2.634,556.94,10.29,13.94,0.422,0.1595,0.2395,0.0748,1,1
GRID_1896,21.723111,80.35426,Sausar Group,Mica Schist,Mica Schist,Stratiform/Stratabound,Metamorphic Terrain,1.837,1.358,3.128,449.43,5.76,87.85,0.262,0.1589,0.2518,0.1651,1,1
GRID_1897,21.623588,79.405011,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,5.103,7.141,1.835,523.08,13.46,136.21,0.5133,0.2382,0.1428,0.0595,0,1
GRID_1898,21.259821,80.366102,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.919,3.309,1.3,483.15,8.72,301.52,0.4961,0.0063,0.2262,0.1909,0,1
GRID_1899,21.402077,79.956415,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,0.365,0.14,0.666,444.53,9.98,266.85,0.4149,0.1516,0.3841,0.2476,1,1
GRID_1900,21.766223,80.382532,Granite,Granite,Granite,Other,Mixed Terrain,3.467,6.057,1.413,443.53,14.92,343.94,0.4615,0.1223,0.3887,0.1539,0,1
GRID_1901,21.571093,79.803822,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,0.491,2.201,1.027,324.54,10.65,201.3,0.3036,0.2811,0.2464,0.1897,0,1
GRID_1902,21.104445,79.730657,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,3.256,1.711,2.336,415.83,7.52,269.19,0.2494,0.1904,0.2019,0.1498,0,1
GRID_1903,21.746842,80.481085,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.031,4.181,0.987,385.63,6.01,99.1,0.7683,0.1178,0.312,0.2012,1,1
GRID_1904,21.130015,79.551637,Granite,Granite,Granite,Other,Mixed Terrain,3.444,1.79,1.509,402.13,1.06,244.65,0.5939,0.3505,0.2375,0.2286,0,1
GRID_1905,21.733874,80.381897,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,4.124,7.627,0.122,398.59,1.73,254.21,0.4509,0.1058,0.3062,0.1792,1,1
GRID_1906,21.272108,79.877629,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,4.142,1.785,1.398,443.8,11.42,305.43,0.3957,0.0681,0.188,0.1481,0,1
GRID_1907,21.914362,79.919734,Granite,Granite,Granite,Other,Mixed Terrain,4.044,0.741,3.732,484.23,0.2,193.11,0.8145,0.2625,0.2614,0.1972,0,1
GRID_1908,21.41275,79.631856,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,2.643,3.066,0.792,418.31,12.05,233.64,0.6978,0.1134,0.2147,0.2889,0,1
GRID_1909,21.377892,80.002259,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,2.798,0.514,0.267,511.16,11.21,73.1,0.3844,0.1892,0.2396,0.1989,1,1
GRID_1910,21.226555,79.655296,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,0.538,0.675,1.238,394.69,4.54,265.23,0.2747,0.4225,0.2,0.1036,1,1
GRID_1911,21.359764,79.254977,Granite,Granite,Granite,Other,Mixed Terrain,1.994,2.836,2.309,437.37,8.73,301.83,0.4384,0.1114,0.2302,0.2935,0,1
GRID_1912,21.845153,79.580798,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.816,5.952,1.837,644.49,10.3,213.75,0.3695,0.0447,0.2612,0.1311,1,1
GRID_1913,21.946884,79.208931,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,5.031,4.637,4.788,327.88,8.37,41.64,0.2785,0.1499,0.2887,0.133,0,1
GRID_1914,21.413063,80.569697,Granite,Granite,Granite,Other,Mixed Terrain,2.148,1.254,1.259,394.18,12.92,112.63,0.6495,0.137,0.2288,0.2405,1,1
GRID_1915,21.481319,80.552046,Granite,Granite,Granite,Other,Mixed Terrain,1.483,1.698,2.506,275.78,2.43,171.19,0.5139,0.2873,0.3415,0.1548,0,1
GRID_1916,21.71376,79.753217,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,2.735,1.134,0.63,449.42,10.02,243.78,0.3648,-0.0115,0.1499,0.2098,1,1
GRID_1917,21.853266,80.219719,Other Metasedimentary,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,2.121,1.13,0.159,431.41,5.56,115.32,0.3626,0.5563,0.1353,0.2055,1,1
GRID_1918,21.604088,79.684129,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,5.294,1.191,0.532,440.69,1.05,302.5,0.4321,0.0792,0.1985,0.2064,0,1
GRID_1919,21.432797,80.13953,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,0.618,3.982,0.698,352.52,3.36,133.84,0.3522,0.2536,0.2407,0.2667,1,1
GRID_1920,21.450729,80.327602,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,2.248,5.096,0.974,365.26,5.9,15.42,0.3384,0.3108,0.3537,0.1639,0,1
GRID_1921,21.691275,80.525459,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,4.034,3.025,2.221,434.59,8.09,285.84,0.7586,0.2068,0.227,0.182,0,1
GRID_1922,21.102736,79.760297,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,0.62,0.628,0.804,310.76,4.4,231.92,0.2841,0.2667,0.1738,0.125,1,1
GRID_1923,21.626651,80.296617,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,1.461,1.914,1.649,504.93,5.98,288.7,0.0762,0.1899,0.1951,0.2248,1,1
GRID_1924,21.402169,79.5723,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,1.746,1.618,1.359,311.77,6.42,125.6,0.5347,0.2685,0.2457,0.1924,0,1
GRID_1925,21.775068,80.586465,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,2.156,2.896,1.347,417.17,4.48,6.35,0.6086,0.1205,0.1646,0.2555,1,1
GRID_1926,21.179042,79.236077,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,0.277,2.621,1.633,392.96,5.73,26.55,0.4547,0.0885,0.3751,0.2021,0,1
GRID_1927,21.599972,80.04494,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,4.001,2.975,1.495,387.5,10.29,40.25,0.1722,-0.0692,0.0761,0.2839,0,1
GRID_1928,21.508827,80.123308,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,4.146,1.306,0.42,293.51,14.6,289.85,0.4083,0.2409,0.1866,0.1724,0,1
GRID_1929,21.645977,80.163264,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,2.842,0.633,0.863,426.24,8.83,108.52,0.3486,0.132,0.2007,0.1941,0,1
GRID_1930,21.155126,79.368543,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.939,2.309,0.386,327.32,8.53,359.24,0.6439,0.2324,0.1718,0.1841,1,1
GRID_1931,21.592986,80.513942,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.281,0.649,0.904,441.92,7.68,273.02,0.2948,0.1356,0.2871,0.1384,1,1
GRID_1932,21.577262,79.453657,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.638,2.334,0.954,365.44,6.44,216.42,0.4669,0.3537,0.1941,0.0626,1,1
GRID_1933,21.576561,80.071855,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,4.472,4.788,1.751,425.73,10.3,354.1,0.5257,0.157,0.2834,0.1935,1,1
GRID_1934,21.612965,79.511747,Other Metasedimentary,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.983,2.219,1.572,276.04,11.93,113.87,0.2928,0.093,0.3506,0.084,1,1
GRID_1935,21.674998,79.630103,Granite,Granite,Granite,Other,Mixed Terrain,0.946,2.984,2.423,507.54,3.35,59.62,0.3348,0.1242,0.3266,0.2078,0,1
GRID_1936,21.784241,79.965042,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,1.25,0.349,0.048,523.19,12.15,265.42,0.4993,0.2502,0.2512,0.2494,1,1
GRID_1937,21.329348,79.784071,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,5.896,1.469,1.388,383.07,14.5,100.11,0.02,0.5887,0.2401,0.1764,0,1
GRID_1938,21.801292,79.424316,Sausar Group,Mica Schist,Mica Schist,Stratiform/Stratabound,Metamorphic Terrain,1.883,1.873,2.067,668.12,3.97,345.97,0.6479,0.372,0.3019,0.2029,1,1
GRID_1939,21.523517,79.439311,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,1.143,3.037,1.344,494.66,11.68,355.7,0.2682,0.0109,0.22,0.205,0,1
GRID_1940,21.1655,79.785403,Sausar Group,Mica Schist,Mica Schist,Stratiform/Stratabound,Metamorphic Terrain,3.853,1.74,0.164,408.05,14.54,333.51,0.4371,0.2131,0.2059,0.237,1,1
GRID_1941,21.149768,80.260196,Granite,Granite,Granite,Other,Mixed Terrain,2.959,1.7,2.266,388.27,10.86,340.11,0.2136,0.0702,0.1707,0.1741,1,1
GRID_1942,21.384103,80.457151,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,6.425,0.765,2.045,363.59,7.3,221.64,0.6409,0.1249,0.2616,0.1075,1,1
GRID_1943,21.767162,79.317779,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,2.036,2.407,0.587,379.79,11.12,249.16,0.4301,0.1372,0.1661,0.0749,1,1
GRID_1944,21.701529,79.750345,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,4.948,8.0,0.391,420.66,4.75,33.93,0.4642,0.1679,0.1905,0.1592,0,1
GRID_1945,21.770323,79.340344,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,4.26,3.976,0.996,426.28,6.75,274.7,0.5195,0.3029,0.3873,0.0822,0,1
GRID_1946,21.539679,79.223229,Granite,Granite,Granite,Other,Mixed Terrain,2.685,3.703,2.641,310.66,5.07,72.74,0.6044,0.1434,0.2872,0.1823,0,1
GRID_1947,21.474169,80.126406,Sausar Group,Quartzite,Quartzite,Stratiform/Stratabound,Metamorphic Terrain,0.564,3.986,3.56,545.15,2.61,302.52,0.251,0.2035,0.2682,0.1951,1,1
GRID_1948,21.225335,80.043429,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,2.101,2.01,2.884,496.88,8.17,346.15,0.3869,0.1789,0.1896,0.1483,1,1
GRID_1949,21.378964,79.428227,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,1.666,1.12,0.828,587.02,9.22,76.46,0.632,0.0822,0.294,0.2243,0,1
GRID_1950,21.468916,79.527338,Other Metasedimentary,Phyllite,Phyllite,Stratiform/Stratabound,Metamorphic Terrain,7.196,1.974,0.675,461.27,10.65,28.09,0.3597,0.1043,0.1688,0.1896,1,1
GRID_1951,21.17531,79.233191,Sausar Group,Mica Schist,Mica Schist,Stratiform/Stratabound,Metamorphic Terrain,0.779,0.55,1.64,518.97,0.2,174.2,0.6487,0.0947,0.1332,0.1403,1,1
GRID_1952,21.28752,80.368926,Sausar Group,Marble,Marble,Stratiform/Stratabound,Metamorphic Terrain,6.653,0.398,1.714,323.73,8.73,284.96,0.463,0.2729,0.2013,0.1527,0,1
GRID_1953,21.608491,80.564567,Alluvium,Alluvium,Alluvium,Other,Mixed Terrain,0.745,1.188,2.295,481.19,8.32,277.43,0.3622,0.128,0.1574,0.261,0,1
GRID_1954,21.725314,79.389643,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,1.853,1.95,1.973,277.71,3.64,250.85,0.5409,0.4276,0.2726,0.0779,0,1
GRID_1955,21.948595,79.524065,Sausar Group,Schist,Schist,Stratiform/Stratabound,Metamorphic Terrain,6.006,0.701,0.384,347.41,6.22,295.45,0.4054,0.0704,0.2656,0.1656,1,1
GRID_1956,21.893146,80.415773,Gneiss,Gneiss,Gneiss,Other,Mixed Terrain,0.69,1.209,0.409,643.06,11.02,63.0,0.566,0.0701,0.256,0.1919,0,1
GRID_1957,21.64618,80.497049,Sausar Group,Mica Schist,Mica Schist,Stratiform/Stratabound,Metamorphic Terrain,5.745,3.62,0.486,400.26,8.39,234.7,0.3534,0.0305,0.2809,0.1435,1,1
GRID_1958,21.458061,79.787478,Granite,Granite,Granite,Other,Mixed Terrain,5.685,5.099,1.434,428.37,7.93,218.04,0.5671,0.165,0.2778,0.1367,0,1
